,car-id,days,left-park
16769,20161701031709-921,0,True
16770,20160601040643-359,0,True
16771,20165701055728-629,1,True
16772,20161901061930-889,0,True
16773,20165101065128-809,0,True
16774,20164701074718-615,0,True
16775,20164801074843-982,0,True
16776,20160301080312-181,0,True
16777,20161601091647-749,0,True
16778,20162201092241-252,0,True
16779,20160901100946-75,0,True
16780,20163801113800-306,0,True
16781,20165802015851-446,0,True
16782,20161202021246-213,0,True
16783,20165602045606-384,0,True
16784,20163402063433-801,0,True
16785,20165202065217-523,0,True
16786,20161702071745-51,0,True
16787,20164502074543-744,0,True
16788,20161102081152-833,0,True
16789,20160402090444-743,0,True
16790,20163702093712-993,0,True
16791,20164502094549-933,0,True
16792,20160602110658-772,0,True
16793,20162202122222-77,0,True
16794,20162202122239-305,0,True
16795,20162302122352-373,0,True
16796,20165102125159-804,0,True
16797,20162802012811-959,0,True
16798,20164802014841-686,0,True
16799,20164502024549-955,0,True
16800,20160902100923-887,0,True
16801,20163302103352-927,0,True
16802,20162203122240-583,0,True
16803,20162003022048-217,0,True
16804,20163503033501-618,0,True
16805,20165303065340-125,0,True
16806,20163203093208-450,0,True
16807,20163403093427-432,5,True
16808,20165703105716-281,0,True
16809,20160103110103-869,0,True
16810,20163403113455-110,0,True
16811,20161203021218-666,0,True
16812,20163903023940-119,0,True
16813,20160303060352-206,0,True
16814,20162003072002-822,0,True
16815,20165403085446-126,0,True
16816,20165903095953-941,0,True
16817,20162703112731-590,0,True
16818,20164804014852-685,0,True
16819,20160104020136-839,0,True
16820,20162604032625-698,0,True
16821,20163504043552-800,0,True
16822,20162804072839-854,0,True
16823,20164004094054-166,0,True
16824,20164304094348-428,0,True
16825,20165904095931-786,1,True
16826,20165804115856-149,0,True
16827,20160904010950-845,0,True
16828,20161804011816-189,0,True
16829,20165404035404-756,0,True
16830,20162704042737-375,0,True
16831,20164704054716-839,0,True
16832,20165904055909-308,0,True
16833,20165104105153-1,0,True
16834,20162304112300-16,0,True
16835,20162405122415-508,0,True
16836,20162605052652-992,0,True
16837,20162405072411-22,0,True
16838,20165805075828-948,0,True
16839,20161605081629-930,1,True
16840,20163105083100-798,0,True
16841,20164705104703-549,0,True
16842,20161005111035-350,0,True
16843,20161605121609-612,0,True
16844,20161505011539-339,0,True
16845,20162305022313-579,0,True
16846,20162305042323-776,0,True
16847,20163005053045-512,0,True
16848,20162005062058-895,0,True
16849,20162405062428-798,0,True
16850,20165505065520-94,0,True
16851,20165905065935-132,0,True
16852,20162205072214-852,0,True
16853,20165605075654-743,0,True
16854,20160205100242-633,0,True
16855,20164605114609-490,0,True
16856,20165105115104-25,0,True
16857,20162106022126-815,0,True
16858,20161306031357-729,0,True
16859,20161606041633-557,0,True
16860,20160406050411-562,0,True
16861,20163606053608-676,0,True
16862,20165506065558-597,0,True
16863,20161606071603-899,0,True
16864,20163106073114-79,0,True
16865,20163206073259-593,0,True
16866,20162206082207-13,0,True
16867,20164706104720-264,0,True
16868,20160506110549-199,0,True
16869,20161306111331-528,0,True
16870,20161506111504-151,0,True
16871,20163006113038-115,0,True
16872,20165906115958-72,0,True
16873,20161106011150-891,0,True
16874,20161506031555-608,0,True
16875,20162906032932-915,0,True
16876,20165206045258-573,1,True
16877,20160406050457-134,0,True
16878,20162706052742-882,0,True
16879,20165306055305-151,0,True
16880,20165706055731-995,0,True
16881,20162406082428-950,0,True
16882,20162106092152-422,0,True
16883,20165706095759-373,0,True
16884,20160407010400-158,0,True
16885,20164307014312-819,0,True
16886,20165707015737-976,0,True
16887,20160807030807-21,0,True
16888,20163107063102-870,0,True
16889,20164707064701-718,0,True
16890,20163707083733-554,0,True
16891,20162407102452-40,0,True
16892,20160707110757-999,0,True
16893,20161707111755-58,0,True
16894,20160207010221-265,0,True
16895,20164707014735-384,3,True
16896,20163307023343-728,0,True
16897,20161907031910-300,0,True
16898,20165607035640-916,0,True
16899,20162407062403-788,0,True
16900,20162207092242-166,0,True
16901,20160907100955-385,0,True
16902,20163408033447-499,0,True
16903,20163708033742-668,0,True
16904,20165708045756-655,0,True
16905,20164208054257-957,0,True
16906,20165208055245-998,0,True
16907,20162108062107-173,0,True
16908,20164808064812-393,0,True
16909,20163008073021-288,0,True
16910,20160508110557-805,0,True
16911,20160708120701-333,0,True
16912,20160708120731-3,0,True
16913,20162608022624-559,0,True
16914,20161308031352-805,5,True
16915,20163708083740-71,0,True
16916,20165208105233-947,0,True
16917,20160509010522-618,0,True
16918,20165509015544-558,0,True
16919,20161309021350-136,0,True
16920,20162309052306-303,0,True
16921,20162409062454-857,6,True
16922,20164409064449-209,0,True
16923,20162509072513-493,0,True
16924,20164109074119-766,0,True
16925,20165109095138-35,0,True
16926,20161009121034-117,0,True
16927,20162009022044-342,0,True
16928,20161909031957-223,0,True
16929,20163309043324-181,0,True
16930,20165609045613-451,0,True
16931,20161709111701-190,0,True
16932,20163609113628-764,0,True
16933,20164509114554-339,0,True
16934,20161410011432-209,0,True
16935,20164610014632-318,0,True
16936,20165110025101-146,0,True
16937,20160710050724-829,0,True
16938,20161610071656-314,0,True
16939,20165810075833-903,0,True
16940,20160010080032-192,0,True
16941,20164110084100-662,0,True
16942,20161810101825-508,0,True
16943,20163510103505-882,0,True
16944,20162310112323-360,0,True
16945,20160810120857-263,0,True
16946,20163310013359-980,0,True
16947,20164310034321-922,0,True
16948,20161310041302-507,0,True
16949,20165710045751-51,0,True
16950,20162810052858-571,0,True
16951,20161710071749-892,0,True
16952,20163610073631-281,0,True
16953,20163910083912-261,0,True
16954,20161310091315-362,0,True
16955,20164110094158-555,0,True
16956,20161410111409-981,0,True
16957,20161511121510-454,0,True
16958,20163711013725-963,0,True
16959,20160911020913-664,0,True
16960,20161511051510-450,0,True
16961,20162911052917-847,0,True
16962,20165311065310-895,0,True
16963,20162911072912-231,0,True
16964,20163211073200-757,0,True
16965,20161411081440-961,0,True
16966,20164311084358-550,0,True
16967,20162311092333-232,0,True
16968,20164511114556-704,0,True
16969,20165011015019-791,0,True
16970,20160311020341-536,0,True
16971,20162511032506-71,0,True
16972,20160411040401-6,0,True
16973,20162911042927-213,0,True
16974,20161611051626-58,4,True
16975,20164111064145-65,0,True
16976,20165411085422-942,0,True
16977,20161811091855-619,0,True
16978,20162411102402-124,0,True
16979,20163311113324-833,0,True
16980,20165112035154-584,0,True
16981,20165512035554-359,0,True
16982,20164712064702-854,2,True
16983,20165012065042-88,0,True
16984,20165312075314-658,0,True
16985,20162012082056-679,0,True
16986,20162712082721-137,0,True
16987,20164812084857-620,0,True
16988,20165112085113-470,0,True
16989,20165912095924-208,0,True
16990,20160712100700-533,0,True
16991,20161412101405-336,0,True
16992,20163612103606-214,0,True
16993,20162712112707-182,0,True
16994,20160212120238-276,0,True
16995,20164012124045-183,0,True
16996,20162612032624-207,0,True
16997,20162912042950-619,0,True
16998,20162612072642-670,0,True
16999,20164412094418-832,0,True
17000,20165412095424-770,0,True
17001,20160512100512-449,0,True
17002,20163912103938-894,0,True
17003,20161513121547-940,0,True
17004,20160713020730-122,0,True
17005,20163513043535-914,0,True
17006,20162613052649-887,0,True
17007,20165813055854-251,0,True
17008,20163613063630-34,0,True
17009,20161013081032-66,0,True
17010,20163513083545-107,0,True
17011,20165813085822-555,0,True
17012,20161313101357-141,0,True
17013,20162113102146-554,3,True
17014,20160713110720-171,0,True
17015,20160713120740-227,0,True
17016,20162613012647-683,0,True
17017,20163613023649-930,0,True
17018,20164213034255-984,0,True
17019,20165913045916-883,0,True
17020,20161013051036-750,0,True
17021,20161313061316-182,0,True
17022,20161713081738-907,0,True
17023,20163013083059-762,0,True
17024,20165313105301-175,0,True
17025,20161914011921-449,0,True
17026,20161814031856-628,0,True
17027,20165814055816-836,0,True
17028,20160714060707-419,0,True
17029,20162814062851-776,0,True
17030,20162914092905-971,0,True
17031,20162214102247-810,0,True
17032,20161214111214-743,0,True
17033,20165014125038-800,0,True
17034,20163014013040-441,0,True
17035,20164914014916-249,0,True
17036,20161114051155-257,0,True
17037,20163514053531-774,0,True
17038,20164214084207-763,0,True
17039,20160314090316-374,0,True
17040,20163114103143-15,0,True
17041,20161714111727-676,0,True
17042,20165214115206-414,0,True
17043,20163515123553-225,0,True
17044,20164515024529-61,0,True
17045,20163015033038-295,0,True
17046,20164715034736-40,0,True
17047,20164915034913-350,0,True
17048,20160215050237-903,0,True
17049,20164815054802-408,0,True
17050,20162515062523-829,0,True
17051,20164715074726-709,0,True
17052,20164815074817-238,0,True
17053,20160315080318-862,0,True
17054,20165515085521-147,0,True
17055,20162115092102-471,1,True
17056,20163115093155-172,0,True
17057,20165815125832-355,0,True
17058,20164715014743-794,0,True
17059,20165915015930-675,0,True
17060,20161915041901-650,0,True
17061,20165715045703-990,0,True
17062,20161815061829-776,0,True
17063,20160315080311-109,0,True
17064,20164415084436-579,0,True
17065,20161215091208-428,0,True
17066,20162315112334-500,0,True
17067,20163415113455-87,0,True
17068,20164816024848-392,0,True
17069,20164016034021-637,0,True
17070,20165416035456-533,0,True
17071,20161716041753-984,0,True
17072,20160216070258-44,0,True
17073,20163816073852-812,0,True
17074,20164316074320-1,0,True
17075,20160816080827-555,0,True
17076,20161716091705-541,0,True
17077,20162616092636-320,3,True
17078,20164816094818-621,0,True
17079,20160016110018-914,0,True
17080,20162816112820-320,0,True
17081,20164316114342-432,0,True
17082,20163516023533-877,0,True
17083,20163216043240-438,0,True
17084,20164016044053-253,0,True
17085,20162216052205-711,0,True
17086,20162616052616-786,0,True
17087,20162616052652-543,0,True
17088,20162316062357-87,0,True
17089,20164916074910-995,0,True
17090,20165016075040-467,0,True
17091,20163317033309-985,0,True
17092,20163517033540-972,0,True
17093,20161317061321-998,0,True
17094,20161017071011-355,0,True
17095,20164617074637-823,0,True
17096,20162317082320-603,0,True
17097,20164817094825-723,0,True
17098,20160717110749-446,0,True
17099,20162217112229-417,0,True
17100,20163717123759-166,0,True
17101,20160217020230-428,0,True
17102,20162217022210-912,0,True
17103,20162517022548-55,0,True
17104,20165417025425-735,0,True
17105,20165917025915-93,0,True
17106,20160917030947-785,0,True
17107,20163417033417-846,0,True
17108,20164217034244-685,0,True
17109,20161717081745-837,0,True
17110,20162817092810-115,0,True
17111,20160518010512-713,0,True
17112,20165418025416-407,0,True
17113,20163518033527-216,0,True
17114,20165418035448-338,0,True
17115,20163318063325-23,0,True
17116,20161618091609-85,0,True
17117,20160218110253-636,0,True
17118,20164118114122-957,0,True
17119,20162018012026-9,0,True
17120,20160418020452-804,0,True
17121,20162818022822-568,0,True
17122,20165818025833-73,0,True
17123,20163318053336-805,0,True
17124,20162218062252-584,0,True
17125,20161018071042-48,0,True
17126,20164418114458-202,0,True
17127,20160419120429-18,0,True
17128,20162519012505-213,0,True
17129,20164219024211-144,0,True
17130,20164619024656-277,0,True
17131,20162819032844-761,0,True
17132,20164519034535-560,0,True
17133,20165319045358-346,0,True
17134,20165819055844-330,0,True
17135,20162019062036-819,0,True
17136,20161319071336-86,0,True
17137,20160919090929-861,0,True
17138,20163419103429-435,0,True
17139,20163019113002-580,0,True
17140,20165819115830-865,0,True
17141,20163119123128-753,0,True
17142,20160419090447-127,0,True
17143,20165920015947-724,0,True
17144,20160520030540-872,0,True
17145,20162820032847-168,0,True
17146,20163020053058-594,0,True
17147,20162320072350-556,0,True
17148,20160820080859-353,0,True
17149,20160920080948-51,0,True
17150,20163720083715-163,0,True
17151,20161120091105-152,0,True
17152,20162620102615-355,0,True
17153,20165620105658-44,0,True
17154,20161020111020-427,0,True
17155,20161620111641-52,0,True
17156,20161720111713-485,0,True
17157,20164220114220-830,0,True
17158,20161020121041-219,0,True
17159,20163020123035-150,0,True
17160,20161220021250-559,0,True
17161,20161720031725-471,0,True
17162,20165020045032-592,0,True
17163,20165620075608-596,0,True
17164,20165720105723-150,0,True
17165,20164220114219-104,0,True
17166,20165320115348-897,0,True
17167,20165920115903-152,0,True
17168,20160521010500-745,0,True
17169,20165721025740-545,0,True
17170,20163621033634-343,0,True
17171,20164021074031-924,1,True
17172,20160221080241-805,0,True
17173,20163621103615-926,0,True
17174,20163721103740-789,0,True
17175,20163921103916-658,0,True
17176,20164521104532-962,0,True
17177,20162821122833-684,0,True
17178,20160821010851-536,0,True
17179,20161821041838-376,0,True
17180,20165721085752-855,0,True
17181,20162921102919-1,0,True
17182,20164321104355-543,0,True
17183,20165821105822-758,0,True
17184,20160022120047-663,0,True
17185,20161822121803-75,0,True
17186,20162522122537-676,0,True
17187,20162922072907-383,0,True
17188,20164122084128-10,0,True
17189,20165222085235-531,0,True
17190,20163922113927-867,4,True
17191,20165422125433-689,0,True
17192,20162122012138-957,0,True
17193,20164922014940-78,0,True
17194,20162722022701-567,0,True
17195,20164822024841-856,0,True
17196,20161822031846-886,0,True
17197,20160222040207-18,0,True
17198,20162322042325-864,0,True
17199,20162422052403-187,0,True
17200,20160722060724-636,0,True
17201,20160122070106-338,0,True
17202,20163522073554-941,0,True
17203,20161622081643-874,0,True
17204,20163122113159-86,0,True
17205,20162023122014-992,0,True
17206,20163723013734-448,0,True
17207,20165323025354-643,0,True
17208,20162823032842-112,0,True
17209,20160523050526-218,0,True
17210,20161223051257-6,0,True
17211,20161823071825-24,0,True
17212,20162223072204-386,0,True
17213,20161223081259-94,0,True
17214,20162923082924-53,0,True
17215,20162723092727-776,0,True
17216,20165923095947-800,0,True
17217,20162523102513-104,0,True
17218,20164223104254-292,0,True
17219,20162123112132-594,0,True
17220,20165723125716-483,0,True
17221,20162823012807-697,0,True
17222,20164823024805-521,0,True
17223,20163823033831-688,0,True
17224,20162223042231-679,0,True
17225,20160723050724-51,10,True
17226,20161223051241-27,0,True
17227,20162823052815-66,0,True
17228,20163223093209-832,0,True
17229,20164624124652-531,0,True
17230,20161224041226-627,0,True
17231,20162224042219-374,0,True
17232,20164524054546-352,0,True
17233,20161124061148-112,0,True
17234,20163524063510-398,0,True
17235,20161024071032-806,0,True
17236,20161124091131-859,0,True
17237,20162624092628-245,0,True
17238,20164624094605-617,3,True
17239,20160724100706-330,0,True
17240,20162724102730-32,0,True
17241,20160124110147-318,0,True
17242,20162424122440-787,0,True
17243,20162324012317-566,0,True
17244,20160224020246-345,0,True
17245,20164224024223-506,0,True
17246,20160624030614-417,0,True
17247,20161224031200-129,0,True
17248,20160824050820-718,0,True
